"PassengerId","Family_name","first_name","Sex","Survived","Age","Ticket_class","Passenger.Crew","Citizenship","Position","Status","City","Lifeboat","Rescue.Vessel","Adult.Minor"
1259,"Williams","Thomas J.","male","yes",32,"Second","Passenger","British","","","","","","Adult"
1260,"Williams","Robert","male","yes",NA,"Second","Passenger","British","","","Calgary","","","Adult"
1261,"Williams","Beatrice","female","yes",24,"Second","Passenger","British","","Single","Rock Island","","","Adult"
1262,"Williams","Jane (Jane Jenkyn)","female","no",55,"Second","Passenger","British","","Married","Toronto","","","Adult"
1263,"Wilson","John","male","yes",NA,"Second","Passenger","British","","","Cambridge","Found Lifeboat","","Adult"
1264,"Wilson","Patrick (Minnie ""Inez"" Corbett)","female","yes",46,"Second","Passenger","British","","","Moose Jaw","","","Adult"
1265,"Wilson","Sarah","female","no",NA,"Second","Passenger","British","","Married","Brooklyn","","","Adult"
1266,"Winter","Thirza","female","yes",31,"Second","Passenger","British","","Single","New York","","Found by Rescue Vessel","Adult"
1267,"Wise","Isabel Eloise","female","no",59,"Second","Passenger","British","","Single","","","","Adult"
1268,"Wolfenden","John Charles (Dora Roden)","female","yes",49,"Second","Passenger","USA","","Married","Central Falls","Found Lifeboat","Found by Rescue Vessel","Adult"
1269,"Wolfenden","John Charles","male","no",51,"Second","Passenger","USA","","Married","Central Falls","","","Adult"
1270,"Woodcock","Sarah Emma","female","no",NA,"Second","Passenger","British","","Single","Fall River","","","Adult"
1271,"Woolven","Edmond Victor (Helen Saunders)","female","no",NA,"Second","Passenger","British","","Married","Edmonton","","","Adult"
1272,"Worden","Charles E. (Jane Goodchild)","female","no",56,"Second","Passenger","USA","","Married","Lowell","","","Adult"
1273,"Wordsworth","Osmund Bartle","male","yes",27,"Second","Passenger","British","","","Toronto","","Found by Rescue Vessel","Adult"
1274,"Wordsworth","Ruth Mary","female","yes",37,"Second","Passenger","British","","Single","Toronto","","","Adult"
1275,"Wright","Mary E.","female","no",NA,"Second","Passenger","British","","Single","New York","","","Adult"
1276,"Wylie","Emma","female","no",NA,"Second","Passenger","British","","Married","Jersey City","","","Adult"
1277,"Yardley","Lewis Frank","male","no",NA,"Second","Passenger","British","","","Toronto","","","Adult"
1278,"Yeatman","Charles Aylmer Luttrell","male","no",36,"Second","Passenger","British","","Married","Montréal","","","Adult"
1279,"Yeatman","Charles Aylmer Luttrell (Cora Rose Gower)","female","no",33,"Second","Passenger","British","","Married","Montréal","","","Adult"
1280,"Unknown","","male","no",NA,"Stowaway","Stowaway","German","","","","","","Adult"
1281,"Unknown","","male","no",NA,"Stowaway","Stowaway","German","","","","","","Adult"
1282,"Unknown","","male","no",NA,"Stowaway","Stowaway","German","","","","","","Adult"
1283,"Agnew","Thomas W.","male","no",27,"Third","Passenger","British","","Married","Monessen","","","Adult"
1284,"Agnew","Thomas W. (?)","female","no",27,"Third","Passenger","British","","Married","Monessen","","","Adult"
1285,"Alexan","Babajan","male","yes",30,"Third","Passenger","Russian","","","New York","","","Adult"
1286,"Ameraiof","Benjamin","male","no",37,"Third","Passenger","Persian","","","Chicago","","","Adult"
1287,"Andersdotter","Carolina B.","female","no",54,"Third","Passenger","Swedish","","Married","Walden","","","Adult"
1288,"Andreatos","Marinos","male","no",39,"Third","Passenger","Greek","","","New York","","","Adult"
1289,"Andrijine","Anisyon","male","no",22,"Third","Passenger","Russian","","","New York","","","Adult"
1290,"Antila","Jan","male","yes",3,"Third","Passenger","USA","","Single","Deported","","","Minor"
1291,"Antila","Carl","male","yes",4,"Third","Passenger","USA","","Single","Deported","","","Minor"
1292,"Antila","Aino","female","yes",25,"Third","Passenger","Russian","","Married","Deported","","","Adult"
1293,"Aprin","Joseph","male","no",45,"Third","Passenger","Russian","","","Gary","","","Adult"
1294,"Ashman","Henry Clifford","male","yes",27,"Third","Passenger","British","","","Butte","","","Adult"
1295,"Baba","Frank","male","yes",30,"Third","Passenger","Persian","","","Chicago","","","Adult"
1296,"Baba","John Jacob","male","yes",33,"Third","Passenger","Persian","","","Chicago","","","Adult"
1297,"Baba","George","male","no",39,"Third","Passenger","Persian","","","Chicago","","","Adult"
1298,"Baba","Abraham","male","no",45,"Third","Passenger","Persian","","","Chicago","","","Adult"
1299,"Babeicz","Jakim","male","no",33,"Third","Passenger","Russian","","","New York","","","Adult"
1300,"Babiczuk","Siemion","male","no",39,"Third","Passenger","Russian","","","Windsor","","","Adult"
1301,"Backa","Matthew","male","yes",28,"Third","Passenger","Russian","","","","","","Adult"
1302,"Bailey","Frederick Richard","male","yes",40,"Third","Passenger","British","","","Orange","","Found by Rescue Vessel","Adult"
1303,"Ballantyne","Margaret","female","yes",29,"Third","Passenger","British","","Single","New York","","","Adult"
1304,"Bannerji","Induprakash","male","no",30,"Third","Passenger","British","","","Princeton","","","Adult"
1305,"Barclay","George","male","yes",30,"Third","Passenger","British","","","","","","Adult"
1306,"Barrow","Donald George M.","male","yes",25,"Third","Passenger","British","","Married","Maple Creek","","","Adult"
1307,"Barrow","Donald George M. (May)","female","no",20,"Third","Passenger","British","","Married","Maple Creek","","","Adult"
1308,"Bartley","George Noble","male","no",38,"Third","Passenger","British","","Married","Welland","","","Adult"
1309,"Bartley","Gordon","male","no",3,"Third","Passenger","British","","Single","Welland","","","Infant"
1310,"Bartley","Arthur","male","no",4,"Third","Passenger","British","","Single","Welland","","","Minor"
1311,"Bartley","George Noble (Ellen)","female","no",28,"Third","Passenger","British","","Married","Welland","","","Adult"
1312,"Beauchamp","William","male","yes",36,"Third","Passenger","British","","","Otsego","","","Adult"
1313,"Benjamin","Queenie","female","yes",30,"Third","Passenger","British","","Single","Roland Park","","","Adult"
1314,"Bennett","William","male","no",39,"Third","Passenger","British","","","","","","Adult"
1315,"Bevan","Jack","male","no",26,"Third","Passenger","British","","","Bellaire","","","Adult"
1316,"Bialans","Stefan","male","yes",30,"Third","Passenger","Russian","","","Waterbury","","","Adult"
1317,"Bishop","William","male","no",44,"Third","Passenger","British","","","Hamilton","","","Adult"
1318,"Bishop","Joseph","male","no",50,"Third","Passenger","British","","Married","Hamilton","","","Adult"
1319,"Bishop","Joseph (Alice)","female","no",49,"Third","Passenger","British","","Married","Hamilton","","","Adult"
1320,"Blackburn","George A.","male","no",42,"Third","Passenger","British","","","","","","Adult"
1321,"Blackshaw","John J.","male","no",1,"Third","Passenger","British","","Single","St  Thomas","","","Infant"
1322,"Blackshaw","Alice","female","no",29,"Third","Passenger","British","","Married","St  Thomas","","","Adult"
1323,"Blankman","Judka","male","yes",37,"Third","Passenger","Russian","","","New York","","","Adult"
1324,"Bodell","Thomas","male","no",32,"Third","Passenger","British","","Married","Toronto","","","Adult"
1325,"Bodell","Thomas, Jr.","male","no",3,"Third","Passenger","British","","Single","Toronto","","","Minor"
1326,"Bodell","Thomas (Florence Saunders)","female","no",36,"Third","Passenger","British","","Married","Toronto","","","Adult"
1327,"Boreskevecs","Folop","male","no",28,"Third","Passenger","Russian","","","Palmerton","","","Adult"
1328,"Bottomley","Fred","male","yes",26,"Third","Passenger","British","","","New York  NY  USA","","Found by Rescue Vessel","Adult"
1329,"Boyle","James","male","yes",28,"Third","Passenger","British","","","Canada","","","Adult"
1330,"Boyle","Nicholas","female","no",24,"Third","Passenger","British","","Single","Chicago","","","Adult"
1331,"Bozenof","Dennis","male","yes",34,"Third","Passenger","Russian","","","Chicago","","","Adult"
1332,"Bozenof","Philate","male","yes",35,"Third","Passenger","Russian","","","Chicago","","","Adult"
1333,"Brown","William","male","yes",31,"Third","Passenger","British","","Single","    Toronto","","","Adult"
1334,"Brown","Evelyn","female","no",28,"Third","Passenger","British","","Single","Philadelphia","","","Adult"
1335,"Brown","Constance","female","no",38,"Third","Passenger","British","","Single","Philadelphia","","","Adult"
1336,"Budrin","Antoni","male","yes",50,"Third","Passenger","Russian","","","Greaville","","","Adult"
1337,"Burke","Ernest James","male","no",48,"Third","Passenger","British","","Married","Central Falls","","","Adult"
1338,"Butler","William M.","male","no",38,"Third","Passenger","British","","","New York","","","Adult"
1339,"Byrne","Nellie M.","female","no",45,"Third","Passenger","British","","","Boston","","","Adult"
1340,"Canigan","Margaret","female","no",28,"Third","Passenger","British","","Single","Boston","","","Adult"
1341,"Caracitos","George","male","no",38,"Third","Passenger","Greek","","","New York","","","Adult"
1342,"Carlson","C. J.","male","no",57,"Third","Passenger","Swedish","","","Chicago","","","Adult"
1343,"Cattew","Emily","female","no",37,"Third","Passenger","British","","Single","New York","","","Adult"
1344,"Charkowski","Porflri","male","no",41,"Third","Passenger","Russian","","","East St  Louis","","","Adult"
1345,"Chwysink","Pawel","male","no",21,"Third","Passenger","Russian","","","Chicago","","","Adult"
1346,"Clift","Horance","male","no",23,"Third","Passenger","British","","","Chicago","","","Adult"
1347,"Connolly","Michael","male","no",39,"Third","Passenger","British","","Single","New York","","","Adult"
1348,"Cook","William George","male","yes",38,"Third","Passenger","British","","","Toronto","","","Adult"
1349,"Cooper","Joseph E.","male","no",3,"Third","Passenger","USA","","Single","New Bedford","","","Infant"
1350,"Cooper","Nellie Elizabeth","female","no",33,"Third","Passenger","British","","Married","New Bedford","","","Adult"
1351,"Coughlan","John J.","male","no",40,"Third","Passenger","British","","Married","Butte","","","Adult"
1352,"Coughlan","Jeremiah Bernard","male","yes",11,"Third","Passenger","USA","","Single","Butte","","","Infant"
1353,"Coughlan","John, Jr.","male","yes",3,"Third","Passenger","USA","","Single","Butte","","","Minor"
1354,"Coughlan","John (Katherine O'Neil)","female","yes",40,"Third","Passenger","British","","Married","Butte","","","Adult"
1355,"Coughlan","Margaret","female","no",2,"Third","Passenger","USA","","Single","Butte","","","Minor"
1356,"Coxon","Geoffrey Thomley","male","no",18,"Third","Passenger","British","","","New York","","","Adult"
1357,"Crosbie","Agnes","female","yes",24,"Third","Passenger","British","","Single","Wilmette","","","Adult"
1358,"Cross","Charles Ivor","male","no",21,"Third","Passenger","British","","","Camden","","","Adult"
1359,"Crurchley","William Henry","male","no",47,"Third","Passenger","British","","","East Liverpool","","","Adult"
1360,"Cunniffe","Hannah","female","no",30,"Third","Passenger","British","","Single","Brooklyn","","","Adult"
1361,"Curley","Alice","female","no",22,"Third","Passenger","British","","Single","New York","","","Adult"
1362,"Czertowicz","Marcin","male","yes",48,"Third","Passenger","Russian","","","Philadelphia","","","Adult"
1363,"Dawson","Walter","male","yes",23,"Third","Passenger","British","","","Lowell","","","Adult"
1364,"Delaney","Mary","female","yes",34,"Third","Passenger","British","","Single","New York","","","Adult"
1365,"Dhenin","Thomas","male","yes",31,"Third","Passenger","British","","Married","New York","","","Adult"
1366,"Dhenin","Thomas, Jr.","male","no",10,"Third","Passenger","British","","Single","New York","","","Minor"
1367,"Dhenin","Thomas (Evelyn Thomson)","female","no",33,"Third","Passenger","British","","Married","New York","","","Adult"
1368,"Dhenin","Isabella","female","no",2,"Third","Passenger","British","","Single","New York","","","Minor"
1369,"Diamandis","Theodore","male","yes",41,"Third","Passenger","Greek","","","New York","","","Adult"
1370,"Dick","Annie","female","no",24,"Third","Passenger","British","","Single","New York","","","Adult"
1371,"Dieckey","Ewstafey","male","no",24,"Third","Passenger","Russian","","","New York","","","Adult"
1372,"Dixon","Alfred","male","no",29,"Third","Passenger","British","","","El Paso","","","Adult"
1373,"Dowsley","David H.","male","no",54,"Third","Passenger","British","","","New York","","","Adult"
1374,"Doyle","Michael","male","yes",31,"Third","Passenger","British","","","Great Barrington","","Found by Rescue Vessel","Adult"
1375,"Doyle","Anna","female","no",24,"Third","Passenger","British","","Single","New York","","","Adult"
1376,"Driscoll","Timothy J.","male","no",45,"Third","Passenger","British","","Separated","Boston","","","Adult"
1377,"Duckworth","Alfred (Elizabeth Ann Smith)","female","yes",52,"Third","Passenger","British","","Widowed","Taftville","Found Lifeboat","Found by Rescue Vessel","Adult"
1378,"Duncan","Kate Cassie","female","yes",43,"Third","Passenger","British","","Married","New York","","","Adult"
1379,"Dunn","Thomas W.","male","no",34,"Third","Passenger","British","","","","","","Adult"
1380,"Duplex","Kate M.","female","no",34,"Third","Passenger","British","","Single","New York","","","Adult"
1381,"Edwards","Isaac","male","no",28,"Third","Passenger","British","","","Greensburg","","","Adult"
1382,"Eshoo","Benjamin","male","no",35,"Third","Passenger","British","","","Yonkers","","","Adult"
1383,"Farrow","Robert","male","yes",32,"Third","Passenger","British","","","","","","Adult"
1384,"Faulds","Andrew","male","yes",28,"Third","Passenger","British","","Married","Yonkers","Found Lifeboat","","Adult"
1385,"Faulds","Andrew (Margaret Allen)","female","yes",27,"Third","Passenger","British","","Married","Yonkers","Found Lifeboat","","Adult"
1386,"Feeley","Joseph","male","no",29,"Third","Passenger","British","","","New York","","","Adult"
1387,"Feeley","Teresa (Teresa Clery)","female","no",34,"Third","Passenger","British","","Married","New York","","","Adult"
